time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,time,price,asset_id
2024-12-26T07:00:00.0000000Z,2024-12-26T08:00:00.0000000Z,2024-12-26T07:00:16.2520000Z,2024-12-26T08:00:00.7440000Z,98022,98196,97650,97672,62.287518739999996,425,2024-12-26 07:00:00+00:00,98022,BTC
2024-12-26T08:00:00.0000000Z,2024-12-26T09:00:00.0000000Z,2024-12-26T08:00:00.7440000Z,2024-12-26T08:59:59.9240000Z,97690,97699,95559,95810,187.86301676000005,1185,2024-12-26 08:00:00+00:00,97690,BTC
2024-12-26T09:00:00.0000000Z,2024-12-26T10:00:00.0000000Z,2024-12-26T09:00:08.3870000Z,2024-12-26T09:59:28.5830000Z,95726,95883,95300,95320,182.35827458,744,2024-12-26 09:00:00+00:00,95726,BTC
2024-12-26T10:00:00.0000000Z,2024-12-26T11:00:00.0000000Z,2024-12-26T10:00:00.1890000Z,2024-12-26T10:59:53.8670000Z,95320,95637,95111,95383,80.90684571999996,521,2024-12-26 10:00:00+00:00,95320,BTC
2024-12-26T11:00:00.0000000Z,2024-12-26T12:00:00.0000000Z,2024-12-26T11:00:13.3220000Z,2024-12-26T11:59:47.2130000Z,95421,95904,95402,95584,57.790572990000015,424,2024-12-26 11:00:00+00:00,95421,BTC
2024-12-26T12:00:00.0000000Z,2024-12-26T13:00:00.0000000Z,2024-12-26T12:00:31.9960000Z,2024-12-26T12:59:47.7170000Z,95532,95770,95364,95594,14.772355890000002,478,2024-12-26 12:00:00+00:00,95532,BTC
2024-12-26T13:00:00.0000000Z,2024-12-26T14:00:00.0000000Z,2024-12-26T13:00:00.7450000Z,2024-12-26T13:59:54.5170000Z,95584,95659,95193,95610,47.31355824000001,600,2024-12-26 13:00:00+00:00,95584,BTC
2024-12-26T14:00:00.0000000Z,2024-12-26T15:00:00.0000000Z,2024-12-26T14:00:04.1350000Z,2024-12-26T14:59:54.6130000Z,95580,96157,95135,95360,118.9803838,857,2024-12-26 14:00:00+00:00,95580,BTC
2024-12-26T15:00:00.0000000Z,2024-12-26T16:00:00.0000000Z,2024-12-26T15:00:00.5480000Z,2024-12-26T15:59:43.5840000Z,95348,96113,95192,95982,71.50269622000003,709,2024-12-26 15:00:00+00:00,95348,BTC
2024-12-26T16:00:00.0000000Z,2024-12-26T17:00:00.0000000Z,2024-12-26T16:00:01.3130000Z,2024-12-26T16:59:59.8940000Z,95953,96566,95669,96441,27.99866829999999,671,2024-12-26 16:00:00+00:00,95953,BTC
2024-12-26T17:00:00.0000000Z,2024-12-26T18:00:00.0000000Z,2024-12-26T17:00:05.5260000Z,2024-12-26T17:59:27.5520000Z,96408,96471,95619,95725,57.796799199999995,564,2024-12-26 17:00:00+00:00,96408,BTC
2024-12-26T18:00:00.0000000Z,2024-12-26T19:00:00.0000000Z,2024-12-26T18:00:11.9330000Z,2024-12-26T18:59:56.8850000Z,95787,95893,95402,95663,27.781529830000007,565,2024-12-26 18:00:00+00:00,95787,BTC
2024-12-26T19:00:00.0000000Z,2024-12-26T20:00:00.0000000Z,2024-12-26T19:00:00.5890000Z,2024-12-26T19:59:58.3560000Z,95657,96103,95354,96033,34.665326099999994,600,2024-12-26 19:00:00+00:00,95657,BTC
2024-12-26T20:00:00.0000000Z,2024-12-26T21:00:00.0000000Z,2024-12-26T20:00:02.1340000Z,2024-12-26T20:59:57.6910000Z,96013,96039,95279,95493,128.23947314999998,1183,2024-12-26 20:00:00+00:00,96013,BTC
2024-12-26T21:00:00.0000000Z,2024-12-26T22:00:00.0000000Z,2024-12-26T21:00:02.9050000Z,2024-12-26T21:59:31.1860000Z,95509,95808,95215,95673,29.941036980000003,519,2024-12-26 21:00:00+00:00,95509,BTC
2024-12-26T22:00:00.0000000Z,2024-12-26T23:00:00.0000000Z,2024-12-26T22:00:26.8490000Z,2024-12-26T22:59:56.4040000Z,95710,95851,95525,95703,37.8314453,399,2024-12-26 22:00:00+00:00,95710,BTC
2024-12-26T23:00:00.0000000Z,2024-12-27T00:00:00.0000000Z,2024-12-26T23:00:03.1240000Z,2024-12-26T23:59:34.2350000Z,95699,95748,95295,95687,55.0504926,435,2024-12-26 23:00:00+00:00,95699,BTC
2024-12-27T00:00:00.0000000Z,2024-12-27T01:00:00.0000000Z,2024-12-27T00:00:02.7300000Z,2024-12-27T00:59:34.4570000Z,95666,95788,95295,95652,52.095402930000006,357,2024-12-27 00:00:00+00:00,95666,BTC
2024-12-27T01:00:00.0000000Z,2024-12-27T02:00:00.0000000Z,2024-12-27T01:00:20.9450000Z,2024-12-27T01:59:55.1550000Z,95664,96098,95481,95780,40.802230900000005,327,2024-12-27 01:00:00+00:00,95664,BTC
2024-12-27T02:00:00.0000000Z,2024-12-27T03:00:00.0000000Z,2024-12-27T02:00:04.3730000Z,2024-12-27T02:59:40.8790000Z,95757,96281,95616,95895,40.98436224,358,2024-12-27 02:00:00+00:00,95757,BTC
2024-12-27T03:00:00.0000000Z,2024-12-27T04:00:00.0000000Z,2024-12-27T03:00:20.0070000Z,2024-12-27T03:59:44.7090000Z,95984,96305,95867,96305,34.89385667000001,305,2024-12-27 03:00:00+00:00,95984,BTC
2024-12-27T04:00:00.0000000Z,2024-12-27T05:00:00.0000000Z,2024-12-27T04:00:23.4020000Z,2024-12-27T04:59:48.7010000Z,96306,96450,96115,96165,21.5576685,249,2024-12-27 04:00:00+00:00,96306,BTC
2024-12-27T05:00:00.0000000Z,2024-12-27T06:00:00.0000000Z,2024-12-27T05:00:03.8160000Z,2024-12-27T05:59:40.9850000Z,96171,96205,95884,96133,26.894873290000014,159,2024-12-27 05:00:00+00:00,96171,BTC
2024-12-27T06:00:00.0000000Z,2024-12-27T07:00:00.0000000Z,2024-12-27T06:00:35.2800000Z,2024-12-27T06:59:56.7650000Z,96196,96739,96002,96479,64.97981954000002,314,2024-12-27 06:00:00+00:00,96196,BTC
2024-12-27T07:00:00.0000000Z,2024-12-27T08:00:00.0000000Z,2024-12-27T07:00:03.9520000Z,2024-12-27T07:59:59.2810000Z,96485,96485,94570,94988,252.05468273,1049,2024-12-27 07:00:00+00:00,96485,BTC
2024-12-27T08:00:00.0000000Z,2024-12-27T09:00:00.0000000Z,2024-12-27T08:00:00.9880000Z,2024-12-27T08:59:59.2500000Z,95003,96261,94986,95627,161.70316756999998,740,2024-12-27 08:00:00+00:00,95003,BTC
2024-12-27T09:00:00.0000000Z,2024-12-27T10:00:00.0000000Z,2024-12-27T09:00:00.4130000Z,2024-12-27T09:59:59.3500000Z,95603,97337,95553,96669,257.03925842,1377,2024-12-27 09:00:00+00:00,95603,BTC
2024-12-27T10:00:00.0000000Z,2024-12-27T11:00:00.0000000Z,2024-12-27T10:00:02.6500000Z,2024-12-27T10:59:50.5590000Z,96692,96800,96095,96481,53.72508290999999,419,2024-12-27 10:00:00+00:00,96692,BTC
2024-12-27T11:00:00.0000000Z,2024-12-27T12:00:00.0000000Z,2024-12-27T11:00:01.2960000Z,2024-12-27T11:59:55.2970000Z,96481,96841,96277,96841,34.8624695,499,2024-12-27 11:00:00+00:00,96481,BTC
2024-12-27T12:00:00.0000000Z,2024-12-27T13:00:00.0000000Z,2024-12-27T12:00:05.2700000Z,2024-12-27T12:58:48.7440000Z,96829,96923,96505,96556,10.424976209999997,381,2024-12-27 12:00:00+00:00,96829,BTC
2024-12-27T13:00:00.0000000Z,2024-12-27T14:00:00.0000000Z,2024-12-27T13:00:01.3150000Z,2024-12-27T13:59:24.6540000Z,96552,96558,96167,96288,12.180200880000003,419,2024-12-27 13:00:00+00:00,96552,BTC
2024-12-27T14:00:00.0000000Z,2024-12-27T15:00:00.0000000Z,2024-12-27T14:00:23.4780000Z,2024-12-27T14:59:53.1080000Z,96301,96382,95078,95563,121.01767840999997,828,2024-12-27 14:00:00+00:00,96301,BTC
2024-12-27T15:00:00.0000000Z,2024-12-27T16:00:00.0000000Z,2024-12-27T15:00:01.7560000Z,2024-12-27T15:59:52.2580000Z,95558,95574,93833,94437,335.92076996,2319,2024-12-27 15:00:00+00:00,95558,BTC
2024-12-27T16:00:00.0000000Z,2024-12-27T17:00:00.0000000Z,2024-12-27T16:00:01.2140000Z,2024-12-27T16:59:59.6230000Z,94428,94839,93967,94000,146.47354861999997,1118,2024-12-27 16:00:00+00:00,94428,BTC
2024-12-27T17:00:00.0000000Z,2024-12-27T18:00:00.0000000Z,2024-12-27T17:00:07.2910000Z,2024-12-27T17:59:48.0320000Z,94008,94281,93282,94159,361.51934987000004,1983,2024-12-27 17:00:00+00:00,94008,BTC
2024-12-27T18:00:00.0000000Z,2024-12-27T19:00:00.0000000Z,2024-12-27T18:00:00.4920000Z,2024-12-27T18:59:47.3740000Z,94158,94612,94083,94432,73.30262928000002,1050,2024-12-27 18:00:00+00:00,94158,BTC
2024-12-27T19:00:00.0000000Z,2024-12-27T20:00:00.0000000Z,2024-12-27T19:00:20.3520000Z,2024-12-27T19:59:55.7570000Z,94382,94646,94110,94593,34.44470273999999,1390,2024-12-27 19:00:00+00:00,94382,BTC
2024-12-27T20:00:00.0000000Z,2024-12-27T21:00:00.0000000Z,2024-12-27T20:00:07.2730000Z,2024-12-27T20:59:59.0660000Z,94605,94607,94183,94438,83.56195159999997,912,2024-12-27 20:00:00+00:00,94605,BTC
2024-12-27T21:00:00.0000000Z,2024-12-27T22:00:00.0000000Z,2024-12-27T21:00:10.2870000Z,2024-12-27T21:59:56.0100000Z,94449,94680,94283,94404,54.92874002000001,584,2024-12-27 21:00:00+00:00,94449,BTC
2024-12-27T22:00:00.0000000Z,2024-12-27T23:00:00.0000000Z,2024-12-27T22:00:18.0640000Z,2024-12-27T22:59:15.2800000Z,94398,94523,94091,94306,54.353661329999994,357,2024-12-27 22:00:00+00:00,94398,BTC
2024-12-27T23:00:00.0000000Z,2024-12-28T00:00:00.0000000Z,2024-12-27T23:00:06.2040000Z,2024-12-27T23:59:58.4730000Z,94303,94414,93922,94168,87.33699471000003,550,2024-12-27 23:00:00+00:00,94303,BTC
2024-12-28T00:00:00.0000000Z,2024-12-28T01:00:00.0000000Z,2024-12-28T00:00:01.9230000Z,2024-12-28T00:59:54.4890000Z,94159,94385,94118,94264,9.569019519999998,346,2024-12-28 00:00:00+00:00,94159,BTC
2024-12-28T01:00:00.0000000Z,2024-12-28T02:00:00.0000000Z,2024-12-28T01:00:05.6980000Z,2024-12-28T01:59:40.7330000Z,94271,94462,94026,94428,41.02400426,359,2024-12-28 01:00:00+00:00,94271,BTC
2024-12-28T02:00:00.0000000Z,2024-12-28T03:00:00.0000000Z,2024-12-28T02:00:42.5230000Z,2024-12-28T02:59:59.9260000Z,94388,94476,94155,94199,7.064600709999999,212,2024-12-28 02:00:00+00:00,94388,BTC
2024-12-28T03:00:00.0000000Z,2024-12-28T04:00:00.0000000Z,2024-12-28T03:00:15.2420000Z,2024-12-28T03:59:47.5000000Z,94250,94555,94246,94440,7.34983759,195,2024-12-28 03:00:00+00:00,94250,BTC
2024-12-28T04:00:00.0000000Z,2024-12-28T05:00:00.0000000Z,2024-12-28T04:00:06.6470000Z,2024-12-28T04:59:53.2140000Z,94465,94496,94363,94384,3.214861940000001,230,2024-12-28 04:00:00+00:00,94465,BTC
2024-12-28T05:00:00.0000000Z,2024-12-28T06:00:00.0000000Z,2024-12-28T05:00:23.8940000Z,2024-12-28T05:58:43.5510000Z,94406,94623,94405,94464,30.617146820000013,286,2024-12-28 05:00:00+00:00,94406,BTC
2024-12-28T06:00:00.0000000Z,2024-12-28T07:00:00.0000000Z,2024-12-28T06:00:16.1670000Z,2024-12-28T06:59:36.6940000Z,94492,94576,94272,94323,25.271594269999994,244,2024-12-28 06:00:00+00:00,94492,BTC
2024-12-28T07:00:00.0000000Z,2024-12-28T08:00:00.0000000Z,2024-12-28T07:00:11.8180000Z,2024-12-28T07:59:21.4630000Z,94345,94476,94181,94231,10.04096149,194,2024-12-28 07:00:00+00:00,94345,BTC
2024-12-28T08:00:00.0000000Z,2024-12-28T09:00:00.0000000Z,2024-12-28T08:00:23.3370000Z,2024-12-28T08:59:58.7160000Z,94236,94376,94170,94328,3.60537904,256,2024-12-28 08:00:00+00:00,94236,BTC
2024-12-28T09:00:00.0000000Z,2024-12-28T10:00:00.0000000Z,2024-12-28T09:00:14.0570000Z,2024-12-28T09:59:38.0440000Z,94325,94532,94325,94455,112.65063176,424,2024-12-28 09:00:00+00:00,94325,BTC
2024-12-28T10:00:00.0000000Z,2024-12-28T11:00:00.0000000Z,2024-12-28T10:00:14.1100000Z,2024-12-28T10:59:34.9030000Z,94455,94668,94352,94472,53.328845060000006,274,2024-12-28 10:00:00+00:00,94455,BTC
2024-12-28T11:00:00.0000000Z,2024-12-28T12:00:00.0000000Z,2024-12-28T11:00:00.7670000Z,2024-12-28T11:58:41.4820000Z,94477,94709,94469,94611,16.943546470000005,189,2024-12-28 11:00:00+00:00,94477,BTC
2024-12-28T12:00:00.0000000Z,2024-12-28T13:00:00.0000000Z,2024-12-28T12:01:22.8220000Z,2024-12-28T12:59:23.7330000Z,94645,94721,94464,94468,16.685383959999996,176,2024-12-28 12:00:00+00:00,94645,BTC
2024-12-28T13:00:00.0000000Z,2024-12-28T14:00:00.0000000Z,2024-12-28T13:00:00.5800000Z,2024-12-28T13:59:23.3140000Z,94464,94597,94358,94532,10.60884252,265,2024-12-28 13:00:00+00:00,94464,BTC
2024-12-28T14:00:00.0000000Z,2024-12-28T15:00:00.0000000Z,2024-12-28T14:00:27.8760000Z,2024-12-28T14:59:41.0400000Z,94514,95146,94272,94424,82.71250308999996,688,2024-12-28 14:00:00+00:00,94514,BTC
2024-12-28T15:00:00.0000000Z,2024-12-28T16:00:00.0000000Z,2024-12-28T15:00:00.4790000Z,2024-12-28T15:59:51.3180000Z,94427,94634,94127,94293,78.88448495999998,594,2024-12-28 15:00:00+00:00,94427,BTC
2024-12-28T16:00:00.0000000Z,2024-12-28T17:00:00.0000000Z,2024-12-28T16:00:36.5040000Z,2024-12-28T16:59:56.8330000Z,94315,94737,94236,94712,33.154360719999985,463,2024-12-28 16:00:00+00:00,94315,BTC
2024-12-28T17:00:00.0000000Z,2024-12-28T18:00:00.0000000Z,2024-12-28T17:00:00.8710000Z,2024-12-28T17:59:44.9750000Z,94703,95067,94667,94866,130.20435603,690,2024-12-28 17:00:00+00:00,94703,BTC
2024-12-28T18:00:00.0000000Z,2024-12-28T19:00:00.0000000Z,2024-12-28T18:00:01.3440000Z,2024-12-28T18:59:48.6850000Z,94867,94941,94578,94680,23.749488029999995,239,2024-12-28 18:00:00+00:00,94867,BTC
2024-12-28T19:00:00.0000000Z,2024-12-28T20:00:00.0000000Z,2024-12-28T19:00:28.3660000Z,2024-12-28T19:59:57.5920000Z,94705,94953,94684,94863,38.58916132,376,2024-12-28 19:00:00+00:00,94705,BTC
2024-12-28T20:00:00.0000000Z,2024-12-28T21:00:00.0000000Z,2024-12-28T20:00:09.8500000Z,2024-12-28T20:59:58.5000000Z,94871,94963,94700,94910,7.752467170000002,267,2024-12-28 20:00:00+00:00,94871,BTC
2024-12-28T21:00:00.0000000Z,2024-12-28T22:00:00.0000000Z,2024-12-28T21:00:01.3170000Z,2024-12-28T21:59:48.4530000Z,94916,95032,94783,94998,13.688968350000005,380,2024-12-28 21:00:00+00:00,94916,BTC
2024-12-28T22:00:00.0000000Z,2024-12-28T23:00:00.0000000Z,2024-12-28T22:00:00.6710000Z,2024-12-28T22:59:52.5500000Z,94998,95529,94868,95166,70.41990635,537,2024-12-28 22:00:00+00:00,94998,BTC
2024-12-28T23:00:00.0000000Z,2024-12-29T00:00:00.0000000Z,2024-12-28T23:00:01.1630000Z,2024-12-28T23:59:07.6360000Z,95158,95243,94972,95139,13.198901109999992,232,2024-12-28 23:00:00+00:00,95158,BTC
2024-12-29T00:00:00.0000000Z,2024-12-29T01:00:00.0000000Z,2024-12-29T00:01:00.1960000Z,2024-12-29T00:59:45.6430000Z,95119,95119,94900,94977,8.897774769999998,172,2024-12-29 00:00:00+00:00,95119,BTC
2024-12-29T01:00:00.0000000Z,2024-12-29T02:00:00.0000000Z,2024-12-29T01:00:17.6850000Z,2024-12-29T01:59:52.5340000Z,94981,95046,94681,94700,16.42273791,262,2024-12-29 01:00:00+00:00,94981,BTC
2024-12-29T02:00:00.0000000Z,2024-12-29T03:00:00.0000000Z,2024-12-29T02:00:00.2220000Z,2024-12-29T02:59:05.1650000Z,94700,95021,94694,94972,20.66025293999999,227,2024-12-29 02:00:00+00:00,94700,BTC
2024-12-29T03:00:00.0000000Z,2024-12-29T04:00:00.0000000Z,2024-12-29T03:00:01.0970000Z,2024-12-29T03:59:47.9770000Z,94991,95041,94829,95006,6.01436086,192,2024-12-29 03:00:00+00:00,94991,BTC
2024-12-29T04:00:00.0000000Z,2024-12-29T05:00:00.0000000Z,2024-12-29T04:01:15.2980000Z,2024-12-29T04:58:40.4860000Z,94996,95090,94900,94911,6.6067078,221,2024-12-29 04:00:00+00:00,94996,BTC
2024-12-29T05:00:00.0000000Z,2024-12-29T06:00:00.0000000Z,2024-12-29T05:00:01.0860000Z,2024-12-29T05:58:45.0840000Z,94960,95034,94901,94973,4.70816357,126,2024-12-29 05:00:00+00:00,94960,BTC
2024-12-29T06:00:00.0000000Z,2024-12-29T07:00:00.0000000Z,2024-12-29T06:00:24.0280000Z,2024-12-29T06:59:25.0460000Z,94962,95056,94829,95017,12.5302809,80,2024-12-29 06:00:00+00:00,94962,BTC
2024-12-29T07:00:00.0000000Z,2024-12-29T08:00:00.0000000Z,2024-12-29T07:00:07.6480000Z,2024-12-29T07:59:59.6150000Z,95015,95101,94919,95101,16.403021590000005,150,2024-12-29 07:00:00+00:00,95015,BTC
2024-12-29T08:00:00.0000000Z,2024-12-29T09:00:00.0000000Z,2024-12-29T08:00:22.2260000Z,2024-12-29T08:59:47.9910000Z,95101,95124,94916,94967,6.160505279999997,161,2024-12-29 08:00:00+00:00,95101,BTC
2024-12-29T09:00:00.0000000Z,2024-12-29T10:00:00.0000000Z,2024-12-29T09:00:01.1430000Z,2024-12-29T09:59:49.9920000Z,94966,95052,94894,95034,2.2463537700000007,104,2024-12-29 09:00:00+00:00,94966,BTC
2024-12-29T10:00:00.0000000Z,2024-12-29T11:00:00.0000000Z,2024-12-29T10:00:30.0540000Z,2024-12-29T10:59:59.5360000Z,95006,95090,94945,95013,5.62764177,138,2024-12-29 10:00:00+00:00,95006,BTC
2024-12-29T11:00:00.0000000Z,2024-12-29T12:00:00.0000000Z,2024-12-29T11:00:13.8100000Z,2024-12-29T11:59:44.4730000Z,95017,95035,94885,94886,16.227428059999994,137,2024-12-29 11:00:00+00:00,95017,BTC
2024-12-29T12:00:00.0000000Z,2024-12-29T13:00:00.0000000Z,2024-12-29T12:00:01.1870000Z,2024-12-29T12:59:53.1310000Z,94885,94989,94759,94760,16.27503668,180,2024-12-29 12:00:00+00:00,94885,BTC
2024-12-29T13:00:00.0000000Z,2024-12-29T14:00:00.0000000Z,2024-12-29T13:01:33.9600000Z,2024-12-29T13:59:18.3290000Z,94760,94851,94634,94781,17.80608695,191,2024-12-29 13:00:00+00:00,94760,BTC
2024-12-29T14:00:00.0000000Z,2024-12-29T15:00:00.0000000Z,2024-12-29T14:00:42.9270000Z,2024-12-29T14:59:10.7190000Z,94768,95056,93899,94455,300.81971277,1098,2024-12-29 14:00:00+00:00,94768,BTC
2024-12-29T15:00:00.0000000Z,2024-12-29T16:00:00.0000000Z,2024-12-29T15:00:00.7820000Z,2024-12-29T15:59:52.7720000Z,94457,94610,94273,94351,52.97226086000001,377,2024-12-29 15:00:00+00:00,94457,BTC
2024-12-29T16:00:00.0000000Z,2024-12-29T17:00:00.0000000Z,2024-12-29T16:00:00.4490000Z,2024-12-29T16:59:50.5740000Z,94352,94408,93453,93743,66.68897191,644,2024-12-29 16:00:00+00:00,94352,BTC
2024-12-29T17:00:00.0000000Z,2024-12-29T18:00:00.0000000Z,2024-12-29T17:00:01.0270000Z,2024-12-29T17:59:34.6360000Z,93740,93944,93637,93790,31.603899190000003,391,2024-12-29 17:00:00+00:00,93740,BTC
2024-12-29T18:00:00.0000000Z,2024-12-29T19:00:00.0000000Z,2024-12-29T18:00:00.5220000Z,2024-12-29T18:59:57.4690000Z,93793,93793,93451,93492,16.208776139999998,292,2024-12-29 18:00:00+00:00,93793,BTC
2024-12-29T19:00:00.0000000Z,2024-12-29T20:00:00.0000000Z,2024-12-29T19:00:01.0140000Z,2024-12-29T19:59:55.8330000Z,93492,93703,93237,93431,43.33456503,373,2024-12-29 19:00:00+00:00,93492,BTC
2024-12-29T20:00:00.0000000Z,2024-12-29T21:00:00.0000000Z,2024-12-29T20:00:28.8940000Z,2024-12-29T20:58:59.1800000Z,93443,93682,93193,93673,11.614050190000002,269,2024-12-29 20:00:00+00:00,93443,BTC
2024-12-29T21:00:00.0000000Z,2024-12-29T22:00:00.0000000Z,2024-12-29T21:00:06.8230000Z,2024-12-29T21:59:41.2520000Z,93625,93757,93019,93236,28.805633549999996,468,2024-12-29 21:00:00+00:00,93625,BTC
2024-12-29T22:00:00.0000000Z,2024-12-29T23:00:00.0000000Z,2024-12-29T22:00:10.9620000Z,2024-12-29T22:59:18.4350000Z,93219,93573,92929,92935,90.17893329,604,2024-12-29 22:00:00+00:00,93219,BTC
2024-12-29T23:00:00.0000000Z,2024-12-30T00:00:00.0000000Z,2024-12-29T23:00:00.5240000Z,2024-12-29T23:59:42.8730000Z,92970,93692,92868,93557,52.99425273999999,454,2024-12-29 23:00:00+00:00,92970,BTC
2024-12-30T00:00:00.0000000Z,2024-12-30T01:00:00.0000000Z,2024-12-30T00:00:03.8770000Z,2024-12-30T00:58:53.2280000Z,93564,93708,93338,93373,37.36373113999998,362,2024-12-30 00:00:00+00:00,93564,BTC
2024-12-30T01:00:00.0000000Z,2024-12-30T02:00:00.0000000Z,2024-12-30T01:00:00.9600000Z,2024-12-30T01:59:38.3570000Z,93403,94046,93200,93709,58.908292669999994,363,2024-12-30 01:00:00+00:00,93403,BTC
2024-12-30T02:00:00.0000000Z,2024-12-30T03:00:00.0000000Z,2024-12-30T02:00:00.4540000Z,2024-12-30T02:59:45.2130000Z,93750,93766,93259,93737,11.180079639999999,152,2024-12-30 02:00:00+00:00,93750,BTC
2024-12-30T03:00:00.0000000Z,2024-12-30T04:00:00.0000000Z,2024-12-30T03:00:01.1560000Z,2024-12-30T03:58:54.7730000Z,93706,93854,93462,93522,31.904589159999997,169,2024-12-30 03:00:00+00:00,93706,BTC
2024-12-30T04:00:00.0000000Z,2024-12-30T05:00:00.0000000Z,2024-12-30T04:00:01.2880000Z,2024-12-30T04:59:08.3040000Z,93503,93747,93100,93110,40.299530129999994,166,2024-12-30 04:00:00+00:00,93503,BTC
2024-12-30T05:00:00.0000000Z,2024-12-30T06:00:00.0000000Z,2024-12-30T05:00:01.4280000Z,2024-12-30T05:59:03.3110000Z,93091,93365,93045,93359,7.431320490000001,171,2024-12-30 05:00:00+00:00,93091,BTC
2024-12-30T06:00:00.0000000Z,2024-12-30T07:00:00.0000000Z,2024-12-30T06:02:08.3020000Z,2024-12-30T06:59:51.6460000Z,93380,93820,93329,93680,43.61561386999999,244,2024-12-30 06:00:00+00:00,93380,BTC
2024-12-30T07:00:00.0000000Z,2024-12-30T08:00:00.0000000Z,2024-12-30T07:00:00.4820000Z,2024-12-30T07:59:31.9820000Z,93698,93744,93158,93579,38.50827205999999,254,2024-12-30 07:00:00+00:00,93698,BTC
2024-12-30T08:00:00.0000000Z,2024-12-30T09:00:00.0000000Z,2024-12-30T08:00:01.0790000Z,2024-12-30T08:59:38.0170000Z,93555,93764,93543,93675,36.39231077,327,2024-12-30 08:00:00+00:00,93555,BTC
2024-12-30T09:00:00.0000000Z,2024-12-30T10:00:00.0000000Z,2024-12-30T09:00:00.8800000Z,2024-12-30T09:59:57.3050000Z,93673,93832,93509,93722,20.913541879999993,311,2024-12-30 09:00:00+00:00,93673,BTC
2024-12-30T10:00:00.0000000Z,2024-12-30T11:00:00.0000000Z,2024-12-30T10:00:01.5370000Z,2024-12-30T10:59:36.3870000Z,93715,93876,93557,93653,14.555331100000004,270,2024-12-30 10:00:00+00:00,93715,BTC
2024-12-30T11:00:00.0000000Z,2024-12-30T12:00:00.0000000Z,2024-12-30T11:00:05.0640000Z,2024-12-30T11:59:59.5750000Z,93653,93776,93313,93750,9.551130560000002,264,2024-12-30 11:00:00+00:00,93653,BTC
2024-12-30T12:00:00.0000000Z,2024-12-30T13:00:00.0000000Z,2024-12-30T12:00:32.1510000Z,2024-12-30T12:59:54.0650000Z,93754,94091,93607,93610,31.171384729999996,572,2024-12-30 12:00:00+00:00,93754,BTC
2024-12-30T13:00:00.0000000Z,2024-12-30T14:00:00.0000000Z,2024-12-30T13:00:11.5110000Z,2024-12-30T13:59:59.0510000Z,93608,93685,92407,92504,211.06235200999998,1673,2024-12-30 13:00:00+00:00,93608,BTC
2024-12-30T14:00:00.0000000Z,2024-12-30T15:00:00.0000000Z,2024-12-30T14:00:01.1730000Z,2024-12-30T14:59:55.6410000Z,92494,92945,91625,91642,221.28399873999993,1924,2024-12-30 14:00:00+00:00,92494,BTC
2024-12-30T15:00:00.0000000Z,2024-12-30T16:00:00.0000000Z,2024-12-30T15:00:00.1040000Z,2024-12-30T15:59:51.8660000Z,91664,92247,91315,91929,231.97490266000014,1871,2024-12-30 15:00:00+00:00,91664,BTC
2024-12-30T16:00:00.0000000Z,2024-12-30T17:00:00.0000000Z,2024-12-30T16:00:00.7440000Z,2024-12-30T16:59:59.1140000Z,91933,92036,91635,91950,27.405923860000012,868,2024-12-30 16:00:00+00:00,91933,BTC
2024-12-30T17:00:00.0000000Z,2024-12-30T18:00:00.0000000Z,2024-12-30T17:00:01.8910000Z,2024-12-30T17:59:57.8460000Z,91954,94053,91800,93715,177.76242518,1842,2024-12-30 17:00:00+00:00,91954,BTC
2024-12-30T18:00:00.0000000Z,2024-12-30T19:00:00.0000000Z,2024-12-30T18:00:03.2190000Z,2024-12-30T18:59:33.3880000Z,93702,94580,93417,94456,166.47932751999986,1067,2024-12-30 18:00:00+00:00,93702,BTC
2024-12-30T19:00:00.0000000Z,2024-12-30T20:00:00.0000000Z,2024-12-30T19:00:32.6790000Z,2024-12-30T19:59:48.5960000Z,94403,94520,93819,94254,42.93985722000001,519,2024-12-30 19:00:00+00:00,94403,BTC
2024-12-30T20:00:00.0000000Z,2024-12-30T21:00:00.0000000Z,2024-12-30T20:00:05.9070000Z,2024-12-30T20:59:51.7110000Z,94303,94891,94198,94198,34.24163825999999,628,2024-12-30 20:00:00+00:00,94303,BTC
2024-12-30T21:00:00.0000000Z,2024-12-30T22:00:00.0000000Z,2024-12-30T21:00:04.1890000Z,2024-12-30T21:59:56.2560000Z,94195,94244,91778,91919,228.96110089,1288,2024-12-30 21:00:00+00:00,94195,BTC
2024-12-30T22:00:00.0000000Z,2024-12-30T23:00:00.0000000Z,2024-12-30T22:00:02.2560000Z,2024-12-30T22:59:46.1030000Z,91923,92846,91795,92622,102.98524324999998,944,2024-12-30 22:00:00+00:00,91923,BTC
2024-12-30T23:00:00.0000000Z,2024-12-31T00:00:00.0000000Z,2024-12-30T23:00:11.0660000Z,2024-12-30T23:59:26.9300000Z,92575,92708,92203,92628,14.236442229999998,348,2024-12-30 23:00:00+00:00,92575,BTC
2024-12-31T00:00:00.0000000Z,2024-12-31T01:00:00.0000000Z,2024-12-31T00:00:36.5330000Z,2024-12-31T00:57:08.4930000Z,92637,92711,92216,92255,4.779302909999999,202,2024-12-31 00:00:00+00:00,92637,BTC
